#id  @ time(ms)          message
8  1054782   new_hop:
7  1054786   mac_num_tx: 1 seq: 30 src: 36 dest: 14
37  1054829   new_hop:
38  1054833   rpl_dio: send
42  1054835   mac_num_tx: 1 seq: 30 src: 48 dest: 49
13  1054898   new_hop:
8  1054904   mac_num_tx: 1 seq: 30 src: 36 dest: 14
32  1054908   new_hop:
37  1054912   mac_num_tx: 1 seq: 30 src: 48 dest: 49
27  1054932   new_hop:
32  1054937   mac_num_tx: 1 seq: 30 src: 48 dest: 49
22  1055011   new_hop:
27  1055016   mac_num_tx: 1 seq: 30 src: 48 dest: 49
14  1055022   new_hop:
13  1055027   mac_num_tx: 1 seq: 30 src: 36 dest: 14
14  1055032   app_recv: seq: 30 hops: 11 sugg_etx: 0 actual_etx: 11 src: 36 dest: 14
17  1055147   new_hop:
22  1055151   mac_num_tx: 1 seq: 30 src: 48 dest: 49
12  1055263   new_hop:
17  1055269   mac_num_tx: 1 seq: 30 src: 48 dest: 49
7  1055361   new_hop:
12  1055366   mac_num_tx: 1 seq: 30 src: 48 dest: 49
1  1055375   new_hop:
7  1055380   mac_num_tx: 1 seq: 30 src: 48 dest: 49
1  1055383   routing_drop: tcp no route to off-link destination 49
16  1055476   HRPL: ============ (RPL ROUTING) ===========
16  1055479   app_send: seq: 30 to: 4 
11  1055534   new_hop:
16  1055538   mac_num_tx: 1 seq: 30 src: 16 dest: 4
6  1055673   new_hop:
11  1055678   mac_num_tx: 1 seq: 30 src: 16 dest: 4
1  1055687   new_hop:
6  1055691   mac_num_tx: 1 seq: 30 src: 16 dest: 4
2  1055720   new_hop:
1  1055725   mac_num_tx: 1 seq: 30 src: 16 dest: 4
41  1055843   HRPL: ============ (RPL ROUTING) ===========
3  1055844   new_hop:
41  1055847   app_send: seq: 30 to: 9 
2  1055849   mac_num_tx: 1 seq: 30 src: 16 dest: 4
4  1055873   new_hop:
3  1055877   mac_num_tx: 1 seq: 30 src: 16 dest: 4
4  1055883   app_recv: seq: 30 hops: 6 sugg_etx: 0 actual_etx: 6 src: 16 dest: 4
36  1055898   new_hop:
41  1055902   mac_num_tx: 1 seq: 30 src: 41 dest: 9
38  1055937   #L 37 0
38  1055939   #L 33 1
38  1055941   parent_switch
38  1055942   rpl_dao: send
31  1055995   new_hop:
36  1055999   mac_num_tx: 1 seq: 30 src: 41 dest: 9
42  1056057   HRPL: ============ (RPL ROUTING) ===========
42  1056061   app_send: seq: 30 to: 39 
26  1056062   new_hop:
31  1056066   mac_num_tx: 1 seq: 30 src: 41 dest: 9
21  1056147   new_hop:
26  1056152   mac_num_tx: 1 seq: 30 src: 41 dest: 9
37  1056207   rpl_dao: send
16  1056264   new_hop:
21  1056269   mac_num_tx: 1 seq: 30 src: 41 dest: 9
32  1056282   rpl_dao: send
11  1056285   new_hop:
37  1056287   HRPL: ============ (RPL ROUTING) ===========
16  1056289   mac_num_tx: 1 seq: 30 src: 41 dest: 9
37  1056290   app_send: seq: 30 to: 39 
27  1056310   rpl_dao: send
22  1056385   rpl_dao: send
6  1056424   new_hop:
11  1056429   mac_num_tx: 1 seq: 30 src: 41 dest: 9
1  1056438   new_hop:
6  1056442   mac_num_tx: 1 seq: 30 src: 41 dest: 9
7  1056487   new_hop:
1  1056491   mac_num_tx: 1 seq: 30 src: 41 dest: 9
17  1056519   rpl_dao: send
32  1056531   new_hop:
8  1056531   new_hop:
37  1056535   mac_num_tx: 1 seq: 30 src: 37 dest: 39
7  1056536   mac_num_tx: 1 seq: 30 src: 41 dest: 9
27  1056559   new_hop:
32  1056564   mac_num_tx: 1 seq: 30 src: 37 dest: 39
9  1056590   new_hop:
8  1056595   mac_num_tx: 1 seq: 30 src: 41 dest: 9
9  1056600   app_recv: seq: 30 hops: 11 sugg_etx: 0 actual_etx: 11 src: 41 dest: 9
12  1056636   rpl_dao: send
22  1056638   new_hop:
27  1056643   mac_num_tx: 1 seq: 30 src: 37 dest: 39
17  1056770   new_hop:
22  1056774   mac_num_tx: 1 seq: 30 src: 37 dest: 39
12  1056887   new_hop:
17  1056892   mac_num_tx: 1 seq: 30 src: 37 dest: 39
7  1056984   new_hop:
12  1056989   mac_num_tx: 1 seq: 30 src: 37 dest: 39
1  1056998   new_hop:
7  1057003   mac_num_tx: 1 seq: 30 src: 37 dest: 39
1  1057006   routing_drop: tcp no route to off-link destination 39
37  1057332   new_hop:
42  1057336   mac_num_tx: 1 seq: 30 src: 42 dest: 39
32  1057406   new_hop:
37  1057411   mac_num_tx: 1 seq: 30 src: 42 dest: 39
27  1057435   new_hop:
32  1057439   mac_num_tx: 1 seq: 30 src: 42 dest: 39
22  1057509   new_hop:
27  1057514   mac_num_tx: 1 seq: 30 src: 42 dest: 39
17  1057645   new_hop:
22  1057650   mac_num_tx: 1 seq: 30 src: 42 dest: 39
12  1057762   new_hop:
17  1057767   mac_num_tx: 1 seq: 30 src: 42 dest: 39
7  1057859   new_hop:
12  1057864   mac_num_tx: 1 seq: 30 src: 42 dest: 39
1  1057873   new_hop:
7  1057878   mac_num_tx: 1 seq: 30 src: 42 dest: 39
1  1057882   routing_drop: tcp no route to off-link destination 39
50  1058701   rpl_dio: send
46  1058760   HRPL: ============ (RPL ROUTING) ===========
46  1058764   app_send: seq: 30 to: 14 
41  1058898   new_hop:
46  1058903   mac_num_tx: 1 seq: 30 src: 46 dest: 14
36  1059022   new_hop:
41  1059027   mac_num_tx: 1 seq: 30 src: 46 dest: 14
31  1059119   new_hop:
36  1059124   mac_num_tx: 1 seq: 30 src: 46 dest: 14
26  1059186   new_hop:
31  1059191   mac_num_tx: 1 seq: 30 src: 46 dest: 14
21  1059276   new_hop:
26  1059280   mac_num_tx: 1 seq: 30 src: 46 dest: 14
2  1059295   rpl_dio: send
16  1059388   new_hop:
21  1059394   mac_num_tx: 1 seq: 30 src: 46 dest: 14
11  1059409   new_hop:
16  1059414   mac_num_tx: 1 seq: 30 src: 46 dest: 14
6  1059545   new_hop:
11  1059550   mac_num_tx: 1 seq: 30 src: 46 dest: 14
1  1059558   new_hop:
6  1059563   mac_num_tx: 1 seq: 30 src: 46 dest: 14
7  1059611   new_hop:
1  1059616   mac_num_tx: 1 seq: 30 src: 46 dest: 14
28  1059639   HRPL: ============ (RPL ROUTING) ===========
28  1059642   app_send: seq: 30 to: 40 
8  1059655   new_hop:
7  1059660   mac_num_tx: 1 seq: 30 src: 46 dest: 14
38  1059716   rpl_dio: send
23  1059765   new_hop:
28  1059770   mac_num_tx: 1 seq: 30 src: 28 dest: 40
13  1059772   new_hop:
43  1059776   #L 38 1
8  1059777   mac_num_tx: 1 seq: 30 src: 46 dest: 14
14  1059896   new_hop:
13  1059900   mac_num_tx: 1 seq: 30 src: 46 dest: 14
24  1059900   new_hop:
23  1059905   mac_num_tx: 1 seq: 30 src: 28 dest: 40
14  1059906   app_recv: seq: 30 hops: 13 sugg_etx: 0 actual_etx: 13 src: 46 dest: 14
29  1059948   new_hop:
24  1059953   mac_num_tx: 1 seq: 30 src: 28 dest: 40
36  1060005   rpl_dao: send
34  1060084   new_hop:
29  1060088   mac_num_tx: 1 seq: 30 src: 28 dest: 40
31  1060120   rpl_dao: send
26  1060187   rpl_dao: send
39  1060204   new_hop:
34  1060209   mac_num_tx: 1 seq: 30 src: 28 dest: 40
40  1060229   new_hop:
39  1060233   mac_num_tx: 1 seq: 30 src: 28 dest: 40
40  1060238   app_recv: seq: 30 hops: 6 sugg_etx: 0 actual_etx: 6 src: 28 dest: 40
21  1060276   rpl_dao: send
38  1060322   HRPL: ============ (RPL ROUTING) ===========
38  1060325   app_send: seq: 30 to: 44 
16  1060388   rpl_dao: send
21  1060408   HRPL: ============ (RPL ROUTING) ===========
11  1060409   rpl_dao: send
21  1060412   app_send: seq: 30 to: 19 
33  1060441   new_hop:
38  1060446   mac_num_tx: 1 seq: 30 src: 38 dest: 44
6  1060547   rpl_dao: send
28  1060550   new_hop:
33  1060554   mac_num_tx: 1 seq: 30 src: 38 dest: 44
1  1060562   rpl_mem_over: memory overflow
16  1060636   new_hop:
23  1060639   new_hop:
21  1060641   mac_num_tx: 2 seq: 30 src: 21 dest: 19
28  1060644   mac_num_tx: 1 seq: 30 src: 38 dest: 44
11  1060661   new_hop:
16  1060666   mac_num_tx: 1 seq: 30 src: 21 dest: 19
24  1060778   new_hop:
23  1060783   mac_num_tx: 1 seq: 30 src: 38 dest: 44
6  1060797   new_hop:
11  1060802   mac_num_tx: 1 seq: 30 src: 21 dest: 19
1  1060810   new_hop:
6  1060815   mac_num_tx: 1 seq: 30 src: 21 dest: 19
29  1060826   new_hop:
24  1060831   mac_num_tx: 1 seq: 30 src: 38 dest: 44
7  1060859   new_hop:
1  1060864   mac_num_tx: 1 seq: 30 src: 21 dest: 19
8  1060907   new_hop:
7  1060912   mac_num_tx: 1 seq: 30 src: 21 dest: 19
34  1060961   new_hop:
29  1060966   mac_num_tx: 1 seq: 30 src: 38 dest: 44
13  1061024   new_hop:
8  1061029   mac_num_tx: 1 seq: 30 src: 21 dest: 19
39  1061082   new_hop:
34  1061086   mac_num_tx: 1 seq: 30 src: 38 dest: 44
44  1061141   new_hop:
39  1061145   mac_num_tx: 1 seq: 30 src: 38 dest: 44
14  1061148   new_hop:
44  1061150   app_recv: seq: 30 hops: 8 sugg_etx: 0 actual_etx: 8 src: 38 dest: 44
13  1061152   mac_num_tx: 1 seq: 30 src: 21 dest: 19
26  1061233   HRPL: ============ (RPL ROUTING) ===========
26  1061237   app_send: seq: 30 to: 49 
19  1061264   new_hop:
14  1061270   mac_num_tx: 1 seq: 30 src: 21 dest: 19
21  1061273   new_hop:
19  1061274   app_recv: seq: 30 hops: 9 sugg_etx: 0 actual_etx: 9 src: 21 dest: 19
26  1061277   mac_num_tx: 1 seq: 30 src: 26 dest: 49
16  1061389   new_hop:
21  1061395   mac_num_tx: 1 seq: 30 src: 26 dest: 49
11  1061410   new_hop:
16  1061415   mac_num_tx: 1 seq: 30 src: 26 dest: 49
6  1061546   new_hop:
11  1061550   mac_num_tx: 1 seq: 30 src: 26 dest: 49
1  1061559   new_hop:
38  1061560   rpl_dao: send
6  1061564   mac_num_tx: 1 seq: 30 src: 26 dest: 49
1  1061568   routing_drop: tcp no route to off-link destination 49
33  1061691   #L 38 1;blue
33  1061693   rpl_dao: send
17  1061694   HRPL: ============ (RPL ROUTING) ===========
17  1061698   app_send: seq: 30 to: 34 
12  1061764   new_hop:
17  1061769   mac_num_tx: 1 seq: 30 src: 17 dest: 34
28  1061802   #L 33 1;blue
28  1061804   rpl_dao: send
7  1061862   new_hop:
12  1061866   mac_num_tx: 1 seq: 30 src: 17 dest: 34
1  1061875   new_hop:
7  1061880   mac_num_tx: 1 seq: 30 src: 17 dest: 34
1  1061884   routing_drop: tcp no route to off-link destination 34
23  1061888   #L 28 1;blue
23  1061890   rpl_dao: send
18  1061932   #L 23 1;blue
18  1061934   rpl_dao: send
17  1062021   #L 18 1;blue
17  1062023   rpl_dao: send
12  1062137   rpl_dao: send
7  1062238   rpl_mem_over: memory overflow
12  1062639   HRPL: ============ (RPL ROUTING) ===========
12  1062642   app_send: seq: 30 to: 24 
7  1062735   new_hop:
12  1062740   mac_num_tx: 1 seq: 30 src: 12 dest: 24
8  1062783   new_hop:
7  1062788   mac_num_tx: 1 seq: 30 src: 12 dest: 24
13  1062900   new_hop:
8  1062905   mac_num_tx: 1 seq: 30 src: 12 dest: 24
18  1062933   new_hop:
13  1062937   mac_num_tx: 1 seq: 30 src: 12 dest: 24
23  1063015   new_hop:
18  1063019   mac_num_tx: 1 seq: 30 src: 12 dest: 24
24  1063150   new_hop:
23  1063155   mac_num_tx: 1 seq: 30 src: 12 dest: 24
24  1063160   app_recv: seq: 30 hops: 6 sugg_etx: 0 actual_etx: 6 src: 12 dest: 24
43  1063256   HRPL: ============ (RPL ROUTING) ===========
43  1063260   app_send: seq: 30 to: 39 
38  1063288   new_hop:
43  1063293   mac_num_tx: 1 seq: 30 src: 43 dest: 39
33  1063317   new_hop:
38  1063321   mac_num_tx: 1 seq: 30 src: 43 dest: 39
28  1063425   new_hop:
33  1063430   mac_num_tx: 1 seq: 30 src: 43 dest: 39
23  1063515   new_hop:
28  1063520   mac_num_tx: 1 seq: 30 src: 43 dest: 39
43  1063557   rpl_dao: send
24  1063651   new_hop:
23  1063655   mac_num_tx: 1 seq: 30 src: 43 dest: 39
38  1063665   rpl_dao: send
33  1063693   #L 38 1;blue
18  1063694   rpl_dio: send
33  1063695   rpl_dao: send
29  1063698   new_hop:
24  1063703   mac_num_tx: 1 seq: 30 src: 43 dest: 39
34  1063834   rpl_dio: send
34  1063838   new_hop:
29  1063842   mac_num_tx: 1 seq: 30 src: 43 dest: 39
39  1063955   new_hop:
34  1063959   mac_num_tx: 1 seq: 30 src: 43 dest: 39
39  1063964   app_recv: seq: 30 hops: 8 sugg_etx: 0 actual_etx: 8 src: 43 dest: 39
31  1064409   HRPL: ============ (RPL ROUTING) ===========
31  1064413   app_send: seq: 30 to: 14 
26  1064434   new_hop:
31  1064438   mac_num_tx: 1 seq: 30 src: 31 dest: 14
21  1064523   new_hop:
26  1064528   mac_num_tx: 1 seq: 30 src: 31 dest: 14
38  1064529   rpl_dio: send
28  1064553   #L 33 1;blue
28  1064555   rpl_dao: send
23  1064639   #L 28 1;blue
16  1064640   new_hop:
23  1064640   rpl_dao: send
21  1064645   mac_num_tx: 1 seq: 30 src: 31 dest: 14
43  1064650   #L 38 1
11  1064661   new_hop:
16  1064665   mac_num_tx: 1 seq: 30 src: 31 dest: 14
18  1064683   #L 23 1;blue
18  1064685   rpl_dao: send
6  1064796   new_hop:
11  1064801   mac_num_tx: 1 seq: 30 src: 31 dest: 14
1  1064810   new_hop:
6  1064815   mac_num_tx: 1 seq: 30 src: 31 dest: 14
7  1064859   new_hop:
1  1064863   mac_num_tx: 1 seq: 30 src: 31 dest: 14
17  1064896   #L 18 1;blue
17  1064898   rpl_dao: send
8  1064907   new_hop:
7  1064911   mac_num_tx: 1 seq: 30 src: 31 dest: 14
22  1065098   HRPL: ============ (RPL ROUTING) ===========
22  1065101   app_send: seq: 30 to: 44 
18  1065128   HRPL: ============ (RPL ROUTING) ===========
18  1065132   app_send: seq: 30 to: 34 
23  1065319   HRPL: ============ (RPL ROUTING) ===========
23  1065323   app_send: seq: 30 to: 44 
27  1065912   HRPL: ============ (RPL ROUTING) ===========
27  1065915   app_send: seq: 30 to: 39 
8  1066009   mac_drop: csma drops due to multiple collisions
22  1066012   new_hop:
27  1066016   mac_num_tx: 1 seq: 30 src: 27 dest: 39
23  1066138   new_hop:
18  1066143   mac_num_tx: 1 seq: 30 src: 18 dest: 34
24  1066401   new_hop:
23  1066406   mac_num_tx: 1 seq: 30 src: 23 dest: 44
29  1066449   new_hop:
24  1066454   mac_num_tx: 1 seq: 30 src: 23 dest: 44
34  1066584   new_hop:
29  1066589   mac_num_tx: 1 seq: 30 src: 23 dest: 44
39  1066705   new_hop:
34  1066709   mac_num_tx: 1 seq: 30 src: 23 dest: 44
44  1066764   new_hop:
39  1066768   mac_num_tx: 1 seq: 30 src: 23 dest: 44
44  1066774   app_recv: seq: 30 hops: 5 sugg_etx: 0 actual_etx: 5 src: 23 dest: 44
24  1066778   new_hop:
23  1066783   mac_num_tx: 1 seq: 30 src: 18 dest: 34
29  1066826   new_hop:
24  1066831   mac_num_tx: 1 seq: 30 src: 18 dest: 34
34  1066961   new_hop:
29  1066966   mac_num_tx: 1 seq: 30 src: 18 dest: 34
34  1066971   app_recv: seq: 30 hops: 4 sugg_etx: 0 actual_etx: 4 src: 18 dest: 34
17  1067145   new_hop:
22  1067149   mac_num_tx: 1 seq: 30 src: 22 dest: 44
12  1067261   new_hop:
17  1067267   mac_num_tx: 1 seq: 30 src: 22 dest: 44
17  1067269   rpl_dio: send
7  1067359   new_hop:
12  1067364   mac_num_tx: 1 seq: 30 src: 22 dest: 44
1  1067373   new_hop:
7  1067378   mac_num_tx: 1 seq: 30 src: 22 dest: 44
1  1067382   routing_drop: tcp no route to off-link destination 44
17  1067397   new_hop:
22  1067402   mac_num_tx: 1 seq: 30 src: 27 dest: 39
12  1067510   new_hop:
17  1067516   mac_num_tx: 1 seq: 30 src: 27 dest: 39
17  1067518   rpl_dio: send
7  1067612   new_hop:
12  1067616   mac_num_tx: 1 seq: 30 src: 27 dest: 39
1  1067626   new_hop:
7  1067630   mac_num_tx: 1 seq: 30 src: 27 dest: 39
1  1067634   routing_drop: tcp no route to off-link destination 39
11  1067873   HRPL: ============ (RPL ROUTING) ===========
11  1067876   app_send: seq: 30 to: 14 
6  1067920   new_hop:
11  1067925   mac_num_tx: 1 seq: 30 src: 11 dest: 14
1  1067933   new_hop:
6  1067938   mac_num_tx: 1 seq: 30 src: 11 dest: 14
7  1067986   new_hop:
1  1067991   mac_num_tx: 1 seq: 30 src: 11 dest: 14
8  1068030   new_hop:
7  1068035   mac_num_tx: 1 seq: 30 src: 11 dest: 14
13  1068150   new_hop:
8  1068155   mac_num_tx: 1 seq: 30 src: 11 dest: 14
14  1068271   new_hop:
13  1068275   mac_num_tx: 1 seq: 30 src: 11 dest: 14
14  1068280   app_recv: seq: 30 hops: 6 sugg_etx: 0 actual_etx: 6 src: 11 dest: 14
30  1068460   rpl_dio: send
22  1069514   #L 17 1
22  1069638   #L 17 1
47  1069959   HRPL: ============ (RPL ROUTING) ===========
47  1069963   app_send: seq: 30 to: 34 
42  1070086   new_hop:
47  1070090   mac_num_tx: 1 seq: 30 src: 47 dest: 34
32  1070194   rpl_dio: send
11  1070205   rpl_dio: send
37  1070331   new_hop:
42  1070336   mac_num_tx: 2 seq: 30 src: 47 dest: 34
32  1070406   new_hop:
37  1070410   mac_num_tx: 1 seq: 30 src: 47 dest: 34
27  1070434   new_hop:
32  1070439   mac_num_tx: 1 seq: 30 src: 47 dest: 34
22  1070509   new_hop:
27  1070514   mac_num_tx: 1 seq: 30 src: 47 dest: 34
19  1070526   rpl_dio: send
17  1070645   new_hop:
22  1070649   mac_num_tx: 1 seq: 30 src: 47 dest: 34
13  1070678   rpl_dio: send
12  1070761   new_hop:
17  1070767   mac_num_tx: 1 seq: 30 src: 47 dest: 34
7  1070859   new_hop:
12  1070864   mac_num_tx: 1 seq: 30 src: 47 dest: 34
1  1070873   new_hop:
7  1070878   mac_num_tx: 1 seq: 30 src: 47 dest: 34
1  1070881   routing_drop: tcp no route to off-link destination 34
32  1070963   HRPL: ============ (RPL ROUTING) ===========
32  1070967   app_send: seq: 30 to: 44 
27  1071059   new_hop:
32  1071064   mac_num_tx: 1 seq: 30 src: 32 dest: 44
22  1071134   new_hop:
27  1071139   mac_num_tx: 1 seq: 30 src: 32 dest: 44
17  1071270   new_hop:
22  1071274   mac_num_tx: 1 seq: 30 src: 32 dest: 44
12  1071387   new_hop:
17  1071392   mac_num_tx: 1 seq: 30 src: 32 dest: 44
7  1071484   new_hop:
12  1071489   mac_num_tx: 1 seq: 30 src: 32 dest: 44
1  1071498   new_hop:
7  1071503   mac_num_tx: 1 seq: 30 src: 32 dest: 44
1  1071506   routing_drop: tcp no route to off-link destination 44
27  1073065   rpl_dio: send
28  1078237   rpl_dio: send
5  1078799   rpl_dio: send
38  1079068   rpl_dio: send
43  1079149   #L 38 1
35  1080129   rpl_dio: send
6  1080221   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
6  1080228   energy:  438401  34951245  440362  125998
26  1080233   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
26  1080240   energy:  909654  34479982  582845  512715
30  1080261   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
30  1080268   energy:  184181  35205455  271498  60897
45  1080289   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
45  1080296   energy:  201302  35188334  249973  69319
12  1080310   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
12  1080318   energy:  1705252  33684384  888758  1007877
43  1080319   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
36  1080321   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
43  1080326   energy:  305215  35084421  343806  117123
36  1080328   energy:  543896  34845740  428564  275886
8  1080330   rpl_stats:  13  0  0  0  2  0  0  0  0  0  
8  1080338   energy:  1804027  33585623  817208  1076992
10  1080350   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
35  1080351   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
10  1080357   energy:  358756  35030880  322609  165906
35  1080358   energy:  218042  35171594  279658  83176
29  1080372   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
29  1080379   energy:  644782  34744854  431243  350220
16  1080436   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
19  1080437   rpl_stats:  0  0  0  0  2  0  0  1  0  0  
15  1080439   rpl_stats:  0  0  0  0  4  3  0  0  0  0  
16  1080443   energy:  655439  34734197  586845  291392
19  1080444   energy:  255040  35134596  413057  89614
14  1080445   rpl_stats:  0  0  0  0  3  1  0  1  11  0  
15  1080446   energy:  315739  35073897  333029  138525
13  1080447   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
24  1080450   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
14  1080452   energy:  594082  34795558  490250  306544
13  1080455   energy:  1314116  34075520  680203  764599
24  1080457   energy:  645893  34743743  454699  314682
50  1080470   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
50  1080477   energy:  203815  35185821  234674  77456
47  1080490   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
47  1080498   energy:  352964  35036672  310366  145504
20  1080524   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
40  1080527   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
20  1080531   energy:  204103  35185533  275288  70753
40  1080534   energy:  228045  35161591  272412  88918
31  1080542   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
31  1080549   energy:  610966  34778670  501023  308910
17  1080569   rpl_stats:  0  0  0  0  1  0  0  0  3  0  
17  1080576   energy:  2050402  33339234  902779  1265868
37  1080630   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
37  1080637   energy:  833003  34556633  470979  438364
49  1080638   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
2  1080642   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
49  1080645   energy:  182904  35206732  247759  57834
2  1080649   energy:  592354  34797292  456567  334338
48  1080650   rpl_stats:  0  0  0  0  2  1  0  0  0  0  
48  1080657   energy:  323810  35065826  271240  138499
44  1080688   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
41  1080695   rpl_stats:  0  0  0  0  1  0  0  0  1  0  
44  1080695   energy:  222055  35167581  283920  75157
41  1080702   energy:  477877  34911759  371217  240670
9  1080766   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
3  1080768   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
9  1080773   energy:  909005  34480641  587956  484863
3  1080775   energy:  370130  35019516  437277  162530
4  1080796   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
4  1080803   energy:  294068  35095578  364313  117041
23  1080811   rpl_stats:  0  0  0  0  1  0  0  0  6  0  
23  1080819   energy:  1052376  34337260  708425  583690
28  1080849   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
28  1080856   energy:  473215  34916421  532988  231186
27  1080857   rpl_stats:  0  0  0  0  1  0  0  0  3  0  
27  1080864   energy:  1394656  33994980  740010  806771
25  1080864   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
33  1080865   rpl_stats:  0  0  0  0  3  2  0  0  0  0  
25  1080871   energy:  195529  35194107  285391  65460
33  1080872   energy:  405233  34984403  367912  187066
34  1080884   rpl_stats:  0  0  0  0  1  0  0  0  0  0  
